index,path_length,expanded_nodes_num
274,281.0487732352797,729
275,395.8183258569805,1238
276,364.64675298172665,879
277,681.6660889654842,1454
278,562.3990616607248,1354
279,371.8477631085032,1131
280,528.3990616607247,1815
281,493.64170234784405,1025
282,886.2173875177059,1719
283,463.80108191427774,1280
284,532.6417023478441,1081
285,319.7472580451148,858
286,594.2691193458138,1928
287,482.8010819142778,1629
288,876.903679018721,1989
289,544.9137802864863,1967
290,527.7422074112324,1364
291,565.1980515339482,1622
292,331.33304448274174,1036
293,604.3401871576793,1607
294,410.44574285495014,1403
295,638.10973977938,2023
296,543.1564209736055,1724
297,632.4823227814104,1951
298,349.74725804511485,990
299,537.7422074112324,1298
300,416.51681066681573,974
301,511.227488785471,1606
302,505.6711395993668,1181
303,579.5117600329331,1942
304,721.6072144624388,1835
305,603.6833329081869,1645
306,321.77669529663757,634
307,854.5483399593934,1896
308,674.6366517139614,1625
309,568.5706345359786,1998
310,457.90158697766606,1311
311,443.3452377915619,1505
312,458.42849891224745,1746
313,369.1320343559652,849
314,428.6295090390239,1205
315,494.74220741123236,1572
316,595.8965363437834,1904
317,532.3990616607248,1503
318,587.369624409202,1890
319,593.1686142824256,1237
320,595.09754647056,1290
321,446.3868683519046,1049
322,437.24473272817363,1382
323,526.4995667241132,1779
324,584.955410846829,1685
325,362.3330444827418,1562
326,538.0142853498745,1801
327,633.0386719675146,1846
328,352.23253941935354,1001
329,539.8721497261433,1677
330,317.575685169861,1070
331,504.7716446627551,1467
332,528.8721497261433,1211
333,570.2691193458139,1517
334,632.2813126546338,1655
335,482.87214972614345,1895
336,436.0315292925771,1529
337,432.5168106668157,1649
338,580.8549057834407,1737
339,415.4163056034274,1299
340,586.6122650963214,1848
341,581.825468531918,1137
342,414.3746750430846,1219
343,463.97265478953153,1617
344,317.87720036002594,967
345,562.0559159102172,1472
346,492.9137802864861,1026
347,798.4772721475279,1894
348,736.1930009000656,1968
349,487.7716446627551,1884
350,626.7544007200524,2030
351,524.2569260369938,1757
352,426.31580054003916,1140
353,464.2863632885163,1409
354,536.7127701597095,1505
355,554.0264786586946,1816
356,466.67113959936677,1594
357,365.0315292925769,1584
358,350.8477631085033,1005
359,491.9726547895317,1864
360,626.8670990922608,1923
361,831.2468247692287,1795
362,443.31580054003916,1415
363,481.9726547895316,1724
364,437.345237791562,1303
365,356.2325394193535,888
366,710.3940110268421,1897
367,382.10259710444257,1231
368,757.6072144624387,1966
369,380.7472580451151,1196
370,783.0508652763348,1844
371,408.173664916308,1350
372,556.3279938488593,1103
373,904.1585130146605,1997
374,495.9432175380089,1246
375,664.7077195258271,1445
376,599.2985565973365,1422
377,336.60512242138384,639
378,696.8376618407381,1900
379,593.5117600329331,1604
380,604.7249634685296,1830
381,488.14422766478543,1747
382,351.019335983757,1257
383,357.23253941935354,1286
384,497.8010819142779,1440
385,372.8183258569804,1159
386,374.747258045115,1372
387,333.9898987322341,823
388,359.7888886054576,1298
